id,title,original_title,original_language,status,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,genres,production_countries,overview,poster_path,adult,release_year,release_month,release_quarter,release_day_of_week,budget_original,revenue_original,profit,roi,profit_margin,is_profitable,budget_million,revenue_million,profit_million,budget_category,main_genre,main_country,decade,season
26306,Prefontaine,Prefontaine,en,Released,1997-01-24,14080000.0,1037175.04,106,6.599,71,8.813,"Drama, Romance",United States of America,"It's the true-life story of legendary track star Steve Prefontaine, the exciting and sometimes controversial ""James Dean of Track,"" whose spirit captured the heart of the nation! Cocky, charismatic, and tough, ""Pre"" was a running rebel who defied rules, pushed limits ... and smashed records ...",/3jtG9mgfiZRTRQf19BiUAY6QPN3.jpg,False,1997.0,1.0,1.0,4.0,8000000,589304,-13042824.96,-0.9263370000000001,-1257.533632895755,0,14.08,1.03717504,-13.04282496,Moyen (10-50M),Drama,US,1990.0,Hiver
65521,Pyaar Ka Punchnama,प्यार का पंचनामा,hi,Released,2011-05-20,1708000.0,8784000.0,149,6.9,71,5.373,"Drama, Comedy, Romance",India,Nishant starts dating Charu while his roommates Rajat and Vikrant already have girlfriends in Neha and Rhea respectively. Trouble starts when the guys feel that their girlfriends are dominating them.,/vKCuXtM3hpsm9kLu1Jlg5E79owb.jpg,False,2011.0,5.0,2.0,4.0,1400000,7200000,7076000.0,4.142857142857143,80.55555555555556,1,1.708,8.784,7.076,Petit (<10M),Drama,IN,2010.0,Printemps
366755,Fashion Chicks,Fashion Chicks,nl,Released,2015-12-02,517499.99999999994,1724999.9999999998,93,5.859,71,4.432,Comedy,Netherlands,A nerdy girl creates an alter-ego to launch a successful fashion blog.,/nmroX5SXSgwxX46ifrD1fMUR9XH.jpg,False,2015.0,12.0,4.0,2.0,450000,1500000,1207499.9999999998,2.333333333333333,70.0,1,0.5175,1.7249999999999999,1.2074999999999998,Petit (<10M),Comedy,Netherlands,2010.0,Hiver
533237,Karwaan,कारवाँ,hi,Released,2018-08-03,3311538.81,3803950.6700000004,125,7.183,71,4.073,"Adventure, Comedy",India,"Avinash, a dejected soul stuck in a dead-end job shares a strange relationship with his father. He holds him responsible for crushing his dreams. However, he is left pondering upon this longstanding hatred when he hears of his father’s untimely demise.",/dS0ZFlqGbGGksSUdqk7niL7rywc.jpg,False,2018.0,8.0,3.0,4.0,3038109,3489863,492411.86000000034,0.14869578412097798,12.944748833980025,1,3.31153881,3.8039506700000003,0.4924118600000003,Petit (<10M),Adventure,IN,2010.0,Été
40688,Meet the Deedles,Meet the Deedles,en,Released,1998-03-27,41520000.0,7892512.58,93,4.45,70,7.549,"Comedy, Family",United States of America,Two surfers end up as Yellowstone park rangers and have to stop a former ranger who is out for revenge.,/fJw73MvTkSdYloesTQSS1zi3IsL.jpg,False,1998.0,3.0,1.0,4.0,24000000,4562146,-33627487.42,-0.8099105833333333,-426.0682143885794,0,41.52,7.89251258,-33.62748742,Moyen (10-50M),Comedy,US,1990.0,Printemps
24424,Ajami,Ajami,he,Released,2009-09-17,1280000.0,1704513.28,120,7.1,70,4.311,"Crime, Drama","Israel, Germany","Ajami is an area of Tel Aviv in Israel where Arabs, Palestinians, Jews and Christians live together in a tense atmosphere. Omar, an Israeli Arab, struggles to save his family from a gang of extortionists. He also courts a beautiful Christian girl: Hadir. Malek, an illegal Palestinian worker, tries to collect enough money to pay for his mother's operation. Dando, an Israeli cop, does his utmost to find his missing brother who may have been killed by Palestinians.",/qQ8KY7e8O5U4HXX0JPJDM0JI39S.jpg,False,2009.0,9.0,3.0,3.0,1000000,1331651,424513.28,0.33165100000000003,24.9052491981758,1,1.28,1.70451328,0.42451328000000005,Petit (<10M),Crime,Israel,2000.0,Automne
41791,Mississippi Masala,Mississippi Masala,en,Released,1991-09-18,16800000.0,15351000.0,118,6.286,70,7.421,"Drama, Romance","United Kingdom, United States of America","Years after her Indian family was forced to flee their home in Uganda, twentysomething Mina finds herself helping to run a motel in the faraway land of Mississippi. It's there that a passionate romance with the charming Black carpet cleaner Demetrius challenges the prejudices of their conservative families and exposes the rifts between the region's Indian and African American communities.",/8MQmj7Zzxsic85mJOwKbdkwEjpE.jpg,False,1991.0,9.0,3.0,2.0,8000000,7310000,-1449000.0,-0.08625,-9.439124487004104,0,16.8,15.351,-1.449,Moyen (10-50M),Drama,GB,1990.0,Automne
81273,The Dirty Picture,The Dirty Picture,hi,Released,2011-12-02,3172000.0,20740000.0,144,6.229,70,7.688,"Comedy, Drama",India,"After running away from home in search of movie stardom, a village girl rises to become a prominent sex symbol.",/oebs05w6hggeleB0F28uerrzvkq.jpg,False,2011.0,12.0,4.0,4.0,2600000,17000000,17568000.0,5.538461538461538,84.70588235294117,1,3.172,20.74,17.568,Petit (<10M),Comedy,IN,2010.0,Hiver
37721,Accidents Happen,Accidents Happen,en,Released,2009-04-23,7680000.0,47176.96,92,5.8,70,4.386,"Comedy, Drama","Australia, United Kingdom","There are dysfunctional families... and then there are the Conways. After a family tragedy, 15-year-old Billy Conway has become the de facto glue between his bitter mom, distant brother, and stoic dad. But when Billy starts to act out, everything changes for him and his family",/4kHwB7LX2SZRa2iFR8de36n71e1.jpg,False,2009.0,4.0,2.0,3.0,6000000,36857,-7632823.04,-0.9938571666666667,-16179.132864856067,0,7.68,0.04717696,-7.63282304,Petit (<10M),Comedy,AU,2000.0,Printemps
47939,Three Wishes,Three Wishes,en,Released,1995-10-27,18600000.0,13070220.0,115,6.179,70,9.793,"Fantasy, Family, Drama",United States of America,"While Jane Holman is driving with her two sons, she accidentally runs into a drifter, Jack McCloud, who breaks his leg. Being responsible, Jane invites Jack, and his dog, to stay at her home until his leg has healed. Jack struggles to adapt their lifestyle, and finds himself loved by the family.",/5RjnorXfyCXPj6fnuXgdcFrb4gv.jpg,False,1995.0,10.0,4.0,4.0,10000000,7027000,-5529780.0,-0.2973,-42.30823964707557,0,18.6,13.07022,-5.52978,Moyen (10-50M),Fantasy,US,1990.0,Automne
47359,Racing with the Moon,Racing with the Moon,en,Released,1984-03-23,24839999.999999996,16686013.319999998,108,6.117,70,8.402,"Drama, Romance",United States of America,"In a small coastal California town, Henry and Nicky are pals from blue collar families with only a short time before they ship off to World War II. Henry begins romancing new-to-town Caddie Winger, believing her to be wealthy. Mischievous and irresponsible, Nicky gets into trouble which forces the other two to become involved, testing their relationship, as well as the friendship between the boys.",/BiQhuJJTUS2TuG7Ln7K8w0MebX.jpg,False,1984.0,3.0,1.0,4.0,9000000,6045657,-8153986.679999998,-0.3282603333333333,-48.86719507904599,0,24.839999999999996,16.686013319999997,-8.153986679999997,Moyen (10-50M),Drama,US,1980.0,Printemps
496230,Heartthrob,Heartthrob,en,Released,2017-10-10,4440000.0,99900000.00000001,86,5.307,70,5.264,"Drama, Romance, Thriller",United States of America,"Sam Maddox, a troubled girl whose father committed suicide, has earned a reputation at her high school for being a bit promiscuous. When Sam begins seeing brilliant, MIT-bound Henry Sinclair, the two opposites really attract. Although Sam doesn't realize it, Henry is in the grip of an insane romantic obsession, and he will kill anyone who tries to put an end to his star-crossed - and increasingly deadly - romance.",/z3m4YQcVri8JY6XywyqdSTjUwvw.jpg,False,2017.0,10.0,4.0,1.0,4000000,90000000,95460000.00000001,21.500000000000004,95.55555555555556,1,4.44,99.90000000000002,95.46000000000001,Petit (<10M),Drama,US,2010.0,Automne
40777,I Hate Luv Storys,I Hate Luv Storys,hi,Released,2010-06-30,5544000.0,15120000.0,129,6.0,70,4.509,"Comedy, Drama, Romance",India,"Simran loves love stories, with her ideal job and perfect boyfriend, she lives a blissful and dreamy life. However, things are rudely interrupted by Jay's cynicism on sentimentality.",/fNw2XEa4jKxQ5AURNU9JfgkeuUG.jpg,False,2010.0,6.0,2.0,2.0,4400000,12000000,9576000.0,1.7272727272727273,63.33333333333333,1,5.544,15.12,9.576,Petit (<10M),Comedy,IN,2010.0,Été
544627,Dark Figure of Crime,암수살인,ko,Released,2018-10-03,7761834.41,32082983.700000003,111,6.736,70,9.354,"Crime, Drama",South Korea,"A serial killer is caught for his seventh murder. A cop tries to solve the first six cases with the killer's help, but starts to suspect that he has ulterior motives. Based on a true story.",/uWislqbyIFvR02uN4n20zjDnAm2.jpg,False,2018.0,10.0,4.0,2.0,7120949,29433930,24321149.290000003,3.1334280023631687,75.80700572434603,1,7.7618344100000005,32.0829837,24.321149290000005,Petit (<10M),Crime,KR,2010.0,Automne
267481,Kitchen in Paris,Кухня в Париже,ru,Released,2014-05-01,2645000.0,16065252.749999998,106,6.7,70,6.207,Comedy,Russia,"The employees of the famous Russian ""Claude Monet"" restaurant are forced to move their business to Paris.",/kGOqhca9e507EZYuGrtG94N61aJ.jpg,False,2014.0,5.0,2.0,3.0,2300000,13969785,13420252.749999998,5.0738195652173905,83.53589550590793,1,2.645,16.06525275,13.420252749999998,Petit (<10M),Comedy,RU,2010.0,Printemps
25035,The Zombie Diaries,The Zombie Diaries,en,Released,2006-10-29,12741.000000000002,2740000.0,81,4.293,70,6.077,"Horror, Action, Thriller",United Kingdom,"In the early part of the 21st Century, an unknown virus began spreading among the populous. Within weeks it had engulfed the entire planet, from the smallest communities to the greatest cities. Upon the death of its host, the virus would reanimate the corpse until it was no longer able to support itself. Soon the planet was infested with a new threat - the undead. So begins our journey into the dystopian world of the zombie diaries.",/mhThzAHVjdK5VWdLwosbbHIO11N.jpg,False,2006.0,10.0,4.0,6.0,9300,2000000,2727259.0,214.0537634408602,99.535,1,0.012741000000000002,2.74,2.727259,Petit (<10M),Horror,GB,2000.0,Automne
18070,Black Dawn,Black Dawn,en,Released,2005-12-27,22720000.0,90466.78,96,4.079,70,9.023,Action,United States of America,"Jonathan Cold returns, this time he goes Undercover to stop a group of Terrorists before they bomb Los Angeles.",/jUqyNMJQ45fRsIiIqU5TlcJnpif.jpg,False,2005.0,12.0,4.0,1.0,16000000,63709,-22629533.22,-0.9960181874999999,-25014.191087601437,0,22.72,0.09046678,-22.62953322,Moyen (10-50M),Action,US,2000.0,Hiver
391617,Kóblic,Kóblic,es,Released,2016-04-14,3989999.9999999995,2096816.8199999998,92,6.071,70,4.689,"Drama, Thriller","Argentina, Spain","Colonia Helena, Argentina. The mysterious Tomás Kóblic, a former Navy pilot, works as a fumigator while dealing with his dark past and the intrigues of the corrupt police commissioner…",/aTpSCZ8VaqSyUkI3PhEQIHnYzbC.jpg,False,2016.0,4.0,2.0,3.0,3500000,1839313,-1893183.1799999997,-0.47448199999999996,-90.28843921616385,0,3.9899999999999993,2.09681682,-1.8931831799999996,Petit (<10M),Drama,Argentina,2010.0,Printemps
26555,Club Paradise,Club Paradise,en,Released,1986-07-11,39300000.0,32248325.02,96,5.109,70,8.643,"Comedy, Drama, Romance",United States of America,"When Chicago firefighter Jack Moniker retires and moves to a small Caribbean island, he is befriended by the owner of a run-down resort. Together they renovate the resort and lure tourists to Club Paradise in an effort to fight off corrupt officials and businessmen who want to claim the resort as their own.",/y79MRJPUH5zV8doA9uunDV0G9PU.jpg,False,1986.0,7.0,3.0,4.0,15000000,12308521,-7051674.98,-0.17943193333333335,-21.866794556389028,0,39.3,32.24832502,-7.0516749800000005,Moyen (10-50M),Comedy,US,1980.0,Été
350650,Doraemon: Nobita and the Space Heroes,映画ドラえもん のび太の宇宙英雄記,ja,Released,2015-03-07,53587354.99999999,37605000.0,100,6.283,69,9.046,"Comedy, Animation, Family, Adventure, Science Fiction, Fantasy",Japan,"One day Doraemon, Nobita, Shizuka, Gian and Suneo were shooting a film as space heroes. When they were shooting the film in the open lot a boy called Aron comes and alerts them of aliens attacking his planet. They agree to help him by turning into real superheroes, but it isn't as easy as it looks.",/TwUuZfp6fbwnnbLyXJyulOeXYP.jpg,False,2015.0,3.0,1.0,5.0,46597700,32700000,-15982354.999999993,-0.29824862600514607,-42.500611620795084,0,53.587354999999995,37.605,-15.982354999999993,Gros (50-100M),Comedy,JP,2010.0,Printemps
287499,Margarita with a Straw,Margarita with a Straw,hi,Released,2015-04-17,1034999.9999999999,1150000.0,100,6.928,69,6.206,Drama,India,"A rebellious young woman with cerebral palsy leaves India to study in New York. On her journey of self-discovery, she unexpectedly falls in love.",/cY2MKU0EBZye6wAfWadA3oecy8O.jpg,False,2015.0,4.0,2.0,4.0,900000,1000000,115000.00000000012,0.11111111111111123,10.00000000000001,1,1.035,1.15,0.11500000000000012,Petit (<10M),Drama,IN,2010.0,Printemps
413884,Half Girlfriend,Half Girlfriend,hi,Released,2017-05-18,8263950.000000001,14213994.000000002,135,6.5,69,4.958,"Romance, Drama",India,"A boy meets a girl named Riya and falls in love. After struggling to convince her to be his girlfriend, she half-heartedly agrees to be his `half-girlfriend'.",/jvacZc9CVkjCA25ds4UqnOWbSpV.jpg,False,2017.0,5.0,2.0,3.0,7445000,12805400,5950044.000000001,0.7200000000000001,41.86046511627907,1,8.263950000000001,14.213994000000001,5.950044000000001,Petit (<10M),Romance,IN,2010.0,Printemps
15975,Oye Lucky! Lucky Oye!,Oye Lucky! Lucky Oye!,hi,Released,2008-11-28,1792000.0,2176000.0,126,7.014,69,4.554,"Action, Comedy",India,"Lovinder Singh, a thief now in custody and facing trial, reflects on his life of crime while the press reflect on how he managed to get away with so much before being arrested.",/b51jXYaPbRAZegOkShdc7jWBsfZ.jpg,False,2008.0,11.0,4.0,4.0,1400000,1700000,384000.0,0.21428571428571427,17.647058823529413,1,1.792,2.176,0.384,Petit (<10M),Action,IN,2000.0,Automne
36929,Big Bully,Big Bully,en,Released,1996-01-26,27000000.0,3676554.0,90,4.58,69,10.225,Comedy,United States of America,"A writer returns to his hometown where he faces the childhood nemesis whose life he ultimately ruined, only the bully wants to relive their painful past by torturing him once again.",/dws3JR4Yi325Tz33XnuXEB6XjGr.jpg,False,1996.0,1.0,1.0,4.0,15000000,2042530,-23323446.0,-0.8638313333333333,-634.3833383108204,0,27.0,3.676554,-23.323446,Moyen (10-50M),Comedy,US,1990.0,Hiver
509733,Spy Cat,Die sagenhaften Vier,de,Released,2019-04-11,9630000.0,4154520.0300000003,84,6.812,69,8.201,"Animation, Adventure, Comedy, Family","Germany, Belgium","Four crazy antiheroes on the run. Their leader is the unworldly innocent, naive Marnie, a house cat who is not allowed to leave the house and only knows about real life from television",/lU2Cx5lbSNMxgeKQPDOhAUdw91y.jpg,False,2019.0,4.0,2.0,3.0,9000000,3882729,-5475479.97,-0.5685856666666667,-131.79572924095396,0,9.63,4.1545200300000005,-5.475479969999999,Petit (<10M),Animation,DE,2010.0,Printemps
12236,Speed Zone,Speed Zone,en,Released,1989-04-21,41760000.0,7139477.52,94,4.457,69,15.335,"Comedy, Action",United States of America,"An illegal race that takes place over the United States and nothing will stop this bunch of racers except for the occasional cop or a damsel in distress. Jackie Chan's car is not in this one, but many new cars make up for that. Who will win? Who will crash? Who will not even finish? Sit down and buckle up for the ride of your life.",/cmAgnjrH7TlKjYUpS9NMGMlbkre.jpg,False,1989.0,4.0,2.0,4.0,18000000,3077361,-34620522.480000004,-0.8290355000000001,-484.9167517233111,0,41.76,7.13947752,-34.620522480000005,Moyen (10-50M),Comedy,US,1980.0,Printemps
820525,After Everything,After Everything,en,Released,2023-09-13,12180000.0,2853732.2399999998,93,6.768,69,474.472,"Romance, Drama",United States of America,"Besieged by writer’s block and the crushing breakup with Tessa, Hardin travels to Portugal in search of a woman he wronged in the past – and to find himself. Hoping to win back Tessa, he realizes he needs to change his ways before he can make the ultimate commitment.",/gZLGCibvFY4zmt8sWUZcbBTHRtk.jpg,False,2023.0,9.0,3.0,2.0,14000000,3280152,-9326267.76,-0.7657034285714286,-326.8094893163488,0,12.18,2.85373224,-9.32626776,Moyen (10-50M),Romance,US,2020.0,Automne
